
------------------------------------------------------------------------
Final Pheromone Matrix:

------------------------------------------------------------------------
0.000043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000043	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.001143	0.000000	0.000000	0.000000	0.000000	0.000162	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.051153	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000000	0.000044	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001976	0.000000	0.000000	0.000000	0.054571	0.000000	0.000001	0.000000	
0.000000	0.000000	0.000043	0.000000	0.000000	0.000926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000924	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000045	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001849	0.000000	0.000000	0.000000	0.000000	0.000000	0.052865	0.000000	0.051853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000968	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000082	0.000000	0.000000	0.001728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052904	0.052905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001714	0.000000	0.000082	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000960	0.000000	0.000000	0.002799	0.000000	0.000000	0.000000	0.000000	0.000029	0.000000	0.000135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002666	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000926	0.000000	0.000000	0.000043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001817	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001937	0.000935	0.049103	0.000000	0.000000	0.000000	0.000000	0.050129	0.000000	0.002766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001729	0.000000	0.000000	0.000000	
0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000043	0.000042	0.000000	0.000000	0.000000	0.000045	0.000000	0.000000	0.047497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048315	0.002583	0.006257	0.003643	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000042	0.000043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000143	0.000000	0.000000	0.000000	0.000000	0.000978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053694	0.000000	0.000978	0.000000	0.000000	0.053551	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.052987	0.000000	0.053863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000800	0.000000	0.000000	0.000000	0.000050	0.000000	0.000000	0.000000	
0.000000	0.001143	0.000000	0.000014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000043	0.000000	0.000000	0.000000	0.053555	0.000014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016	0.000000	0.000000	0.000000	
